player_name,over,min_runs,max_runs,avg_runs
RT Ponting,8,1,5,2.3333333333333335
RT Ponting,9,0,2,1.0
RT Ponting,10,2,10,6.0
RT Ponting,11,1,2,1.5
RT Ponting,12,0,1,0.5
RV Gomez,1,0,0,0.0
RV Gomez,13,0,0,0.0
RV Gomez,14,0,0,0.0
RV Gomez,15,0,5,2.0
RV Gomez,16,0,3,1.25
RV Gomez,17,0,2,1.3333333333333333
RV Gomez,18,0,8,4.0
RV Gomez,19,0,13,3.8
RV Patel,8,1,1,1.0
RV Patel,9,2,6,4.0
RV Patel,10,9,9,9.0
RV Patel,11,3,3,3.0
RV Patel,12,3,3,3.0
RV Patel,13,1,1,1.0
RV Patel,14,1,2,1.5
RV Patel,15,1,2,1.5
RV Patel,16,1,11,4.333333333333333
RV Patel,17,1,2,1.2
RV Patel,18,1,7,3.4
RV Patel,19,1,6,3.25
RV Uthappa,0,0,13,3.1149425287356323
RV Uthappa,1,0,11,3.3404255319148937
RV Uthappa,2,0,16,3.8085106382978724
RV Uthappa,3,0,19,4.46067415730337
RV Uthappa,4,0,19,3.883720930232558
RV Uthappa,5,0,20,3.8617021276595747
RV Uthappa,6,0,10,3.4347826086956523
RV Uthappa,7,0,18,3.4431818181818183
RV Uthappa,8,0,18,3.5632183908045976
RV Uthappa,9,0,12,3.625
RV Uthappa,10,0,12,3.375
RV Uthappa,11,0,16,4.121212121212121
RV Uthappa,12,0,25,4.183333333333334
RV Uthappa,13,0,13,3.7142857142857144
RV Uthappa,14,0,15,4.575
RV Uthappa,15,0,16,4.606060606060606
RV Uthappa,16,0,19,4.612903225806452
RV Uthappa,17,0,17,4.28
RV Uthappa,18,0,23,5.176470588235294
RV Uthappa,19,0,15,7.0
Rahmanullah Gurbaz,0,0,11,3.7
Rahmanullah Gurbaz,1,0,7,2.875
Rahmanullah Gurbaz,2,1,11,4.857142857142857
Rahmanullah Gurbaz,3,0,14,7.142857142857143
Rahmanullah Gurbaz,4,0,11,3.7142857142857144
Rahmanullah Gurbaz,5,1,12,4.75
Rahmanullah Gurbaz,6,3,7,4.666666666666667
Rahmanullah Gurbaz,7,5,5,5.0
Rahmanullah Gurbaz,8,1,12,5.5
Rahmanullah Gurbaz,9,1,7,3.3333333333333335
Rahmanullah Gurbaz,10,1,3,2.0
Rahmanullah Gurbaz,11,1,8,3.6666666666666665
Rahmanullah Gurbaz,12,1,7,4.0
Rahmanullah Gurbaz,13,1,2,1.5
Rahmanullah Gurbaz,14,13,13,13.0
Rahmanullah Gurbaz,15,0,0,0.0
Ramandeep Singh,5,2,2,2.0
Ramandeep Singh,6,2,2,2.0
Ramandeep Singh,7,1,2,1.5
Ramandeep Singh,8,2,11,5.666666666666667
Ramandeep Singh,9,2,8,4.0
Ramandeep Singh,10,0,7,2.5
Ramandeep Singh,11,0,8,4.0
Ramandeep Singh,12,0,2,1.0
Ramandeep Singh,13,1,3,1.75
Ramandeep Singh,14,6,6,6.0
Ramandeep Singh,15,1,9,6.0
Ramandeep Singh,16,2,6,4.0
Ramandeep Singh,17,1,2,1.5
Ramandeep Singh,18,2,17,10.5
Ramandeep Singh,19,1,14,6.0
Rashid Khan,8,6,6,6.0
Rashid Khan,9,6,6,6.0
Rashid Khan,10,2,2,2.0
Rashid Khan,11,1,2,1.5
Rashid Khan,12,0,4,1.4
Rashid Khan,13,1,12,4.2
Rashid Khan,14,0,11,4.166666666666667
Rashid Khan,15,0,12,3.125
Rashid Khan,16,0,15,3.875
Rashid Khan,17,0,23,3.4814814814814814
Rashid Khan,18,0,12,5.0
Rashid Khan,19,0,18,4.909090909090909
Rasikh Salam,11,1,1,1.0
Rasikh Salam,12,2,2,2.0
Rasikh Salam,13,6,6,6.0
Rasikh Salam,14,0,1,0.6666666666666666
Rasikh Salam,15,1,1,1.0
Rasikh Salam,16,0,5,2.6666666666666665
Rasikh Salam,17,1,4,2.5
Rasikh Salam,18,0,8,4.333333333333333
Rasikh Salam,19,0,1,0.5
Ravi Bishnoi,10,0,0,0.0
Ravi Bishnoi,11,1,1,1.0
Ravi Bishnoi,12,1,1,1.0
Ravi Bishnoi,13,0,2,1.3333333333333333
Ravi Bishnoi,14,0,2,1.0
Ravi Bishnoi,15,1,5,3.0
Ravi Bishnoi,16,0,1,0.5
Ravi Bishnoi,17,1,1,1.0
Ravi Bishnoi,18,0,2,0.5
Ravi Bishnoi,19,0,4,2.0
S Anirudha,0,0,1,0.3333333333333333
S Anirudha,1,1,1,1.0
S Anirudha,2,5,5,5.0
S Anirudha,3,0,4,2.0
S Anirudha,4,1,1,1.0
S Anirudha,5,13,13,13.0
S Anirudha,6,7,7,7.0
S Anirudha,7,3,3,3.0
S Anirudha,8,1,1,1.0
S Anirudha,9,3,3,3.0
S Anirudha,10,2,2,2.0
S Anirudha,11,5,5,5.0
S Anirudha,12,2,2,2.0
S Anirudha,13,1,1,1.0
S Anirudha,14,0,7,3.0
S Anirudha,15,1,7,2.75
S Anirudha,16,1,6,2.5
S Anirudha,17,1,11,4.0
S Anirudha,18,3,7,5.25
S Anirudha,19,0,8,3.0
S Aravind,8,4,4,4.0
S Aravind,9,1,1,1.0
S Aravind,11,1,1,1.0
S Aravind,12,2,2,2.0
S Aravind,13,1,1,1.0
S Aravind,14,1,1,1.0
S Aravind,15,1,2,1.5
S Aravind,16,0,10,3.0
S Aravind,17,0,2,1.0
S Aravind,18,1,5,2.25
S Aravind,19,0,9,3.0
S Badree,6,0,0,0.0
S Badree,8,0,0,0.0
S Badree,13,1,1,1.0
S Badree,14,1,2,1.5
S Badree,15,1,4,2.5
S Badree,16,1,2,1.5
S Badree,17,0,0,0.0
S Badree,18,0,0,0.0
S Badrinath,0,0,5,1.1666666666666667
S Badrinath,1,0,6,2.8
S Badrinath,2,0,8,2.0
S Badrinath,3,0,9,2.5384615384615383
S Badrinath,4,0,10,3.1333333333333333
S Badrinath,5,0,8,2.3461538461538463
S Badrinath,6,0,8,2.7142857142857144
S Badrinath,7,0,9,2.892857142857143
S Badrinath,8,0,15,3.925925925925926
S Badrinath,9,0,9,3.7586206896551726
S Badrinath,10,0,12,4.346153846153846
S Badrinath,11,0,14,3.5
S Badrinath,12,0,13,3.1153846153846154
S Badrinath,13,0,10,3.375
S Badrinath,14,0,15,4.0
S Badrinath,15,0,20,3.875
S Badrinath,16,0,11,3.5238095238095237
S Badrinath,17,0,12,3.7058823529411766
S Badrinath,18,0,13,3.619047619047619
S Badrinath,19,0,17,5.2727272727272725
S Chanderpaul,0,1,9,5.0
S Chanderpaul,1,1,5,3.0
S Chanderpaul,2,0,2,1.0
S Chanderpaul,3,0,2,1.0
S Chanderpaul,4,4,4,4.0
S Dhawan,0,0,12,2.7636363636363637
S Dhawan,1,0,13,3.433333333333333
S Dhawan,2,0,17,4.144578313253012
S Dhawan,3,0,18,3.7449664429530203
S Dhawan,4,0,23,3.9926470588235294
S Dhawan,5,0,17,4.246153846153846
S Dhawan,6,0,14,3.059322033898305
S Dhawan,7,0,12,3.7596153846153846
S Dhawan,8,0,11,3.303030303030303
S Dhawan,9,0,12,3.9
S Dhawan,10,0,11,3.5
S Dhawan,11,0,14,3.8076923076923075
S Dhawan,12,0,15,3.4393939393939394
S Dhawan,13,0,15,4.418181818181818
S Dhawan,14,0,11,3.6862745098039214
S Dhawan,15,0,13,4.225
S Dhawan,16,0,15,5.303030303030303
S Dhawan,17,0,17,4.866666666666666
S Dhawan,18,0,12,5.458333333333333
S Dhawan,19,1,8,3.6153846153846154
S Dube,1,3,3,3.0
S Dube,2,2,2,2.0
S Dube,3,0,1,0.5
S Dube,4,0,4,2.0
S Dube,5,0,7,2.3333333333333335
S Dube,6,1,7,3.2142857142857144
S Dube,7,0,11,2.6363636363636362
S Dube,8,0,14,4.25
S Dube,9,0,14,3.75
S Dube,10,0,13,4.0
S Dube,11,0,14,4.0285714285714285
S Dube,12,0,13,3.6
S Dube,13,0,16,5.794117647058823
S Dube,14,0,14,4.161290322580645
S Dube,15,1,18,5.206896551724138
S Dube,16,0,15,3.1481481481481484
S Dube,17,0,19,6.909090909090909
S Dube,18,0,17,3.8823529411764706
S Dube,19,0,19,7.666666666666667
S Gopal,4,0,0,0.0
S Gopal,6,3,3,3.0
S Gopal,7,0,4,2.0
S Gopal,8,1,2,1.5
S Gopal,9,0,2,1.0
S Gopal,10,1,1,1.0
S Gopal,11,0,1,0.6666666666666666
S Gopal,12,1,1,1.0
S Gopal,13,2,5,3.0
S Gopal,14,0,12,3.75
S Gopal,15,0,8,2.0
S Gopal,16,0,10,3.7142857142857144
S Gopal,17,0,6,3.0
S Gopal,18,0,9,4.222222222222222
S Gopal,19,0,13,3.0833333333333335
S Kaul,15,2,2,2.0
S Kaul,16,0,0,0.0
S Kaul,17,0,0,0.0
S Kaul,18,0,3,1.0
S Kaul,19,0,6,2.1666666666666665
S Kaushik,18,0,0,0.0
S Ladda,13,0,0,0.0
S Ladda,14,0,0,0.0
S Ladda,15,0,0,0.0
S Ladda,19,0,0,0.0
S Lamichhane,19,0,0,0.0
S Nadeem,11,0,1,0.5
S Nadeem,12,1,2,1.3333333333333333
S Nadeem,13,0,2,0.75
S Nadeem,14,0,1,0.5
S Nadeem,15,0,2,1.1666666666666667
S Nadeem,16,0,1,0.3333333333333333
S Nadeem,17,0,4,1.0
S Nadeem,18,0,2,0.8571428571428571
S Nadeem,19,0,4,1.1111111111111112
S Narwal,11,5,5,5.0
S Narwal,12,7,7,7.0
S Narwal,13,0,0,0.0
S Narwal,15,6,6,6.0
S Narwal,16,0,10,5.0
S Narwal,17,3,3,3.0
S Narwal,18,4,4,4.0
S Narwal,19,2,2,2.0
S Rana,2,1,1,1.0
S Rana,3,0,8,4.0
S Rana,4,0,2,1.0
S Rana,5,0,8,4.0
S Rana,6,1,1,1.0
S Rana,14,1,1,1.0
S Rana,15,2,5,3.5
S Rana,16,1,2,1.3333333333333333
S Rana,17,1,10,5.6
S Rana,18,0,9,2.5
S Rana,19,0,7,2.3333333333333335
S Randiv,18,2,2,2.0
S Sohal,0,0,7,2.3529411764705883
S Sohal,1,0,11,3.6153846153846154
S Sohal,2,1,18,5.5
S Sohal,3,1,13,6.0
S Sohal,4,0,11,5.4
S Sohal,5,0,11,4.25
S Sohal,6,1,9,3.8
S Sohal,7,1,2,1.25
S Sohal,8,1,10,7.0
S Sohal,9,0,4,2.0
S Sohal,10,9,9,9.0
S Sohal,11,2,2,2.0
S Sohal,12,4,4,4.0
S Sohal,13,12,12,12.0
S Sohal,14,0,0,0.0
S Sohal,16,0,0,0.0
S Sohal,17,0,0,0.0
S Sohal,18,0,4,2.0
S Sreesanth,15,0,0,0.0
S Sreesanth,16,0,0,0.0
S Sreesanth,17,0,1,0.2
S Sreesanth,18,0,5,1.0
S Sreesanth,19,0,12,3.857142857142857
S Sriram,0,1,1,1.0
S Sriram,1,1,1,1.0
S Sriram,2,1,1,1.0
S Sriram,3,5,5,5.0
S Sriram,4,5,5,5.0
S Sriram,6,1,1,1.0
S Sriram,7,2,2,2.0
S Sriram,8,1,1,1.0
S Sriram,9,6,6,6.0
S Sriram,10,4,4,4.0
S Sriram,11,0,0,0.0
S Tyagi,18,2,2,2.0
S Tyagi,19,1,1,1.0
S Vidyut,0,1,9,4.8
S Vidyut,1,1,12,5.4
S Vidyut,2,0,3,1.4
S Vidyut,3,4,12,7.0
S Vidyut,4,1,6,4.333333333333333
S Vidyut,5,0,10,3.6666666666666665
S Vidyut,6,0,5,2.5
S Vidyut,7,8,8,8.0
S Vidyut,8,4,4,4.0
S Vidyut,9,6,6,6.0
S Vidyut,10,9,9,9.0
S Vidyut,11,5,5,5.0
S Vidyut,12,2,2,2.0
S Vidyut,13,2,2,2.0
S Vidyut,14,1,1,1.0
S Vidyut,15,0,0,0.0
SA Abbott,14,0,0,0.0
SA Abbott,15,1,1,1.0
SA Abbott,16,2,6,4.0
SA Abbott,17,12,12,12.0
SA Abbott,18,0,0,0.0
SA Asnodkar,0,0,7,3.3333333333333335
SA Asnodkar,1,0,11,3.0714285714285716
SA Asnodkar,2,0,8,2.8333333333333335
SA Asnodkar,3,1,14,5.4
SA Asnodkar,4,0,12,5.2727272727272725
SA Asnodkar,5,0,15,4.454545454545454
SA Asnodkar,6,0,6,2.2
SA Asnodkar,7,0,6,2.25
SA Asnodkar,8,1,14,5.285714285714286
SA Asnodkar,9,1,6,3.1666666666666665
SA Asnodkar,10,0,12,5.5
SA Asnodkar,11,1,6,2.5
SA Asnodkar,12,0,2,1.3333333333333333
SA Asnodkar,13,1,1,1.0
SA Asnodkar,14,0,0,0.0
SA Yadav,0,0,12,3.45
SA Yadav,1,0,7,3.625
SA Yadav,2,0,20,5.529411764705882
SA Yadav,3,0,11,3.1219512195121952
SA Yadav,4,0,14,4.5
SA Yadav,5,0,14,4.685185185185185
SA Yadav,6,0,21,3.35
SA Yadav,7,0,15,3.9402985074626864
SA Yadav,8,0,12,3.537313432835821
SA Yadav,9,0,14,3.6527777777777777
SA Yadav,10,0,24,3.579710144927536
SA Yadav,11,0,15,3.5737704918032787
SA Yadav,12,0,21,5.7407407407407405
SA Yadav,13,0,18,3.980769230769231
SA Yadav,14,0,15,4.938775510204081
SA Yadav,15,0,16,3.8541666666666665
SA Yadav,16,0,15,5.617647058823529
SA Yadav,17,0,20,4.714285714285714
SA Yadav,18,0,21,6.444444444444445
SA Yadav,19,0,16,4.8125
SB Bangar,10,0,0,0.0
SB Bangar,11,0,0,0.0
SB Bangar,12,1,1,1.0
SB Bangar,13,1,3,2.0
SB Bangar,14,0,3,1.4
SB Bangar,15,1,1,1.0
SB Bangar,16,0,6,2.0
SB Bangar,17,2,2,2.0
SB Bangar,18,3,4,3.5
SB Bangar,19,14,14,14.0
SB Dubey,11,1,1,1.0
SB Dubey,12,1,5,2.25
SB Dubey,13,0,11,3.25
SB Dubey,14,1,5,2.25
SB Dubey,15,1,2,1.5
SB Dubey,16,10,19,14.5
SB Dubey,17,10,10,10.0
SB Dubey,18,1,1,1.0
SB Dubey,19,0,1,0.5
SB Jakati,17,0,3,1.3333333333333333
SB Jakati,18,1,3,2.0
SB Jakati,19,1,8,3.6
SB Joshi,11,0,0,0.0
SB Joshi,12,2,2,2.0
SB Joshi,13,1,1,1.0
SB Joshi,14,2,2,2.0
SB Joshi,15,0,0,0.0
SB Styris,2,1,1,1.0
SB Styris,4,1,2,1.5
SB Styris,5,1,2,1.3333333333333333
SB Styris,6,2,5,3.0
SB Styris,7,1,5,3.6666666666666665
SB Styris,8,0,3,1.3333333333333333
SB Styris,9,1,5,2.0
SB Styris,10,0,8,3.2
SB Styris,11,0,5,1.5
SB Styris,12,0,5,2.0
SB Styris,13,1,4,2.3333333333333335
SB Styris,14,2,4,3.3333333333333335
SB Styris,15,3,8,6.333333333333333
SB Styris,16,1,10,5.5
SB Styris,17,1,2,1.3333333333333333
SB Styris,18,0,0,0.0
SB Styris,19,1,5,3.0
SB Wagh,16,2,2,2.0
SB Wagh,19,0,0,0.0
SC Ganguly,0,0,10,3.4482758620689653
SC Ganguly,1,0,13,2.625
SC Ganguly,2,0,12,2.5
SC Ganguly,3,0,11,2.96875
SC Ganguly,4,0,15,3.793103448275862
SC Ganguly,5,0,13,3.310344827586207
SC Ganguly,6,0,11,2.357142857142857
SC Ganguly,7,0,7,2.413793103448276
SC Ganguly,8,0,8,2.310344827586207
SC Ganguly,9,0,10,3.1481481481481484
SC Ganguly,10,0,13,3.3333333333333335
SC Ganguly,11,0,10,2.88
SC Ganguly,12,0,11,3.272727272727273
SC Ganguly,13,0,17,4.0
SC Ganguly,14,0,10,2.875
SC Ganguly,15,1,15,6.333333333333333
SC Ganguly,16,0,18,7.0
SC Ganguly,17,1,7,3.5
SC Ganguly,18,0,8,2.8
SC Ganguly,19,0,15,5.333333333333333
SD Chitnis,4,0,0,0.0
SD Chitnis,5,1,1,1.0
SD Chitnis,6,6,6,6.0
SD Chitnis,7,1,1,1.0
SD Chitnis,8,1,1,1.0
SD Chitnis,9,13,13,13.0
SD Chitnis,10,1,1,1.0
SD Chitnis,11,1,5,3.0
SD Chitnis,12,1,8,4.0
SD Chitnis,13,2,5,4.0
SD Chitnis,14,0,1,0.6666666666666666
SD Chitnis,15,0,4,1.25
SD Chitnis,16,0,6,2.3333333333333335
SD Chitnis,17,1,5,2.25
SD Chitnis,18,0,4,2.0
SD Chitnis,19,0,11,3.0
SD Hope,0,3,3,3.0
SD Hope,1,1,1,1.0
SD Hope,2,0,4,1.25
SD Hope,3,0,16,4.8
SD Hope,4,1,17,6.833333333333333
SD Hope,5,0,2,1.0
SD Hope,6,3,12,6.333333333333333
SD Hope,7,1,6,2.75
SD Hope,8,1,6,3.0
SD Hope,9,0,6,2.6666666666666665
SD Hope,10,7,8,7.5
SD Hope,11,14,14,14.0
SD Hope,12,1,1,1.0
SD Hope,13,14,14,14.0
SD Hope,15,4,4,4.0
SD Hope,16,4,4,4.0
SD Hope,17,3,3,3.0
SD Lad,0,10,10,10.0
SD Lad,1,1,1,1.0
SD Lad,2,4,4,4.0
SD Lad,3,0,0,0.0
SE Bond,12,1,1,1.0
SE Bond,14,0,0,0.0
SE Marsh,0,0,13,3.0588235294117645
SE Marsh,1,0,13,3.242424242424242
SE Marsh,2,0,10,2.7857142857142856
SE Marsh,3,0,11,3.3181818181818183
SE Marsh,4,0,9,3.1020408163265305
SE Marsh,5,0,17,3.731707317073171
SE Marsh,6,0,18,4.541666666666667
SE Marsh,7,0,15,4.372093023255814
SE Marsh,8,0,15,4.891891891891892
SE Marsh,9,0,14,3.6944444444444446
SE Marsh,10,0,19,4.121212121212121
SE Marsh,11,0,17,4.0285714285714285
SE Marsh,12,0,24,4.235294117647059
SE Marsh,13,0,20,4.645161290322581
SE Marsh,14,0,30,5.821428571428571
SE Marsh,15,1,12,4.380952380952381
SE Marsh,16,0,12,4.769230769230769
SE Marsh,17,1,8,3.4166666666666665
SE Marsh,18,0,13,4.4
SE Marsh,19,0,8,3.8333333333333335
SE Rutherford,2,1,1,1.0
SE Rutherford,3,2,2,2.0
SE Rutherford,5,1,1,1.0
SE Rutherford,6,1,1,1.0
SE Rutherford,7,7,7,7.0
SE Rutherford,8,1,1,1.0
SE Rutherford,9,1,2,1.5
SE Rutherford,10,2,2,2.0
SE Rutherford,11,1,6,3.5
SE Rutherford,12,0,4,1.2
SE Rutherford,13,0,17,5.5
SE Rutherford,14,0,17,3.857142857142857
SE Rutherford,15,1,7,3.2
SE Rutherford,16,0,11,4.625
SE Rutherford,17,0,11,5.571428571428571
SE Rutherford,18,0,11,3.8
SE Rutherford,19,1,11,6.666666666666667
SH Johnson,14,1,1,1.0
SH Johnson,15,0,0,0.0
SH Johnson,16,0,0,0.0
SH Johnson,17,1,1,1.0
SH Johnson,18,4,4,4.0
SH Johnson,19,1,1,1.0
SJ Srivastava,19,0,3,1.25
SK Raina,0,0,8,1.625
SK Raina,1,0,18,3.744186046511628
SK Raina,2,0,18,3.796875
SK Raina,3,0,16,3.6153846153846154
SK Raina,4,0,17,4.247311827956989
SK Raina,5,0,32,4.631578947368421
SK Raina,6,0,10,3.193877551020408
SK Raina,7,0,14,3.2710280373831777
SK Raina,8,0,12,3.330275229357798
SK Raina,9,0,12,3.5142857142857142
SK Raina,10,0,16,3.8333333333333335
SK Raina,11,0,16,3.8617021276595747
SK Raina,12,0,18,3.640449438202247
SK Raina,13,0,17,4.220779220779221
SK Raina,14,0,17,4.428571428571429
SK Raina,15,0,18,4.607843137254902
SK Raina,16,0,23,5.0638297872340425
SK Raina,17,0,14,4.615384615384615
SK Raina,18,1,22,4.818181818181818
SK Raina,19,0,13,3.782608695652174
SK Trivedi,14,0,0,0.0
SK Trivedi,15,0,1,0.6666666666666666
SK Trivedi,16,0,6,1.75
SK Trivedi,17,1,2,1.5
SK Trivedi,18,0,4,1.8333333333333333
SK Trivedi,19,0,5,1.6
SK Warne,8,0,0,0.0
SK Warne,9,2,2,2.0
SK Warne,10,0,5,1.75
SK Warne,11,0,13,3.0
SK Warne,12,1,6,3.0
SK Warne,13,0,2,0.8571428571428571
SK Warne,14,0,5,1.6
SK Warne,15,0,10,2.625
SK Warne,16,1,8,3.142857142857143
SK Warne,17,0,9,2.5384615384615383
SK Warne,18,0,6,1.7272727272727273
SK Warne,19,0,16,3.8181818181818183
SL Malinga,14,1,1,1.0
SL Malinga,15,0,6,3.0
SL Malinga,16,0,5,1.8
SL Malinga,17,0,7,1.9
SL Malinga,18,0,11,3.3
SL Malinga,19,0,7,1.4615384615384615
SM Curran,0,0,5,2.0
SM Curran,1,1,6,2.6666666666666665
SM Curran,2,1,12,4.75
SM Curran,3,0,21,6.833333333333333
SM Curran,4,0,7,2.0
SM Curran,5,1,11,3.0
SM Curran,6,1,5,2.5
SM Curran,7,1,8,3.0714285714285716
SM Curran,8,1,12,3.5714285714285716
SM Curran,9,0,7,2.6
SM Curran,10,1,6,3.142857142857143
SM Curran,11,0,8,2.6
SM Curran,12,0,6,2.125
SM Curran,13,1,10,3.588235294117647
SM Curran,14,0,11,3.0
SM Curran,15,1,12,5.176470588235294
SM Curran,16,0,13,3.473684210526316
SM Curran,17,0,13,5.681818181818182
SM Curran,18,0,17,5.2
SM Curran,19,0,22,5.583333333333333
SM Harwood,17,1,1,1.0
SM Harwood,18,3,3,3.0
SM Harwood,19,0,2,1.0
SM Katich,0,0,5,1.8
SM Katich,1,0,18,3.857142857142857
SM Katich,2,1,12,4.75
SM Katich,3,0,12,5.285714285714286
SM Katich,4,0,18,4.285714285714286
SM Katich,5,0,2,1.0
SM Katich,6,1,6,3.0
SM Katich,7,1,8,4.333333333333333
SM Katich,8,4,11,7.0
SM Katich,9,0,1,0.3333333333333333
SM Katich,10,2,7,4.5
SM Katich,11,1,11,6.0
SM Katich,12,5,5,5.0
SM Katich,13,2,2,2.0
SM Katich,14,1,1,1.0
SM Katich,15,3,3,3.0
SM Katich,16,3,3,3.0
SM Katich,17,1,1,1.0
SM Katich,18,5,5,5.0
SM Katich,19,8,8,8.0
SM Pollock,5,0,1,0.5
SM Pollock,6,2,2,2.0
SM Pollock,7,3,6,4.5
SM Pollock,8,1,3,2.0
SM Pollock,9,1,2,1.6666666666666667
SM Pollock,10,0,2,1.3333333333333333
SM Pollock,11,0,11,5.666666666666667
SM Pollock,12,2,6,4.0
SM Pollock,13,2,10,6.0
SM Pollock,14,0,2,1.0
SM Pollock,15,1,4,2.6666666666666665
SM Pollock,16,0,7,4.0
SM Pollock,17,0,11,6.0
SM Pollock,18,8,19,13.5
SM Pollock,19,0,5,2.5
SMSM Senanayake,15,1,1,1.0
SMSM Senanayake,16,2,2,2.0
SMSM Senanayake,17,1,1,1.0
SMSM Senanayake,18,0,2,1.0
SMSM Senanayake,19,1,2,1.3333333333333333
SN Khan,0,3,3,3.0
SN Khan,1,0,0,0.0
SN Khan,2,3,14,8.5
SN Khan,3,1,9,4.0
SN Khan,4,0,6,2.2222222222222223
SN Khan,5,0,9,4.625
SN Khan,6,0,4,1.75
SN Khan,7,0,5,2.0
SN Khan,8,0,9,3.888888888888889
SN Khan,9,1,6,2.5
SN Khan,10,1,6,3.142857142857143
SN Khan,11,0,14,2.875
SN Khan,12,1,9,3.7777777777777777
SN Khan,13,0,8,2.0
SN Khan,14,0,8,2.5454545454545454
SN Khan,15,0,12,3.25
SN Khan,16,0,12,3.923076923076923
SN Khan,17,0,17,3.6923076923076925
SN Khan,18,0,22,6.545454545454546
SN Khan,19,1,12,5.833333333333333
SN Thakur,2,0,0,0.0
SN Thakur,4,0,0,0.0
SN Thakur,8,1,1,1.0
SN Thakur,9,1,2,1.3333333333333333
SN Thakur,10,1,13,4.25
SN Thakur,11,1,6,3.0
SN Thakur,12,1,16,5.6
SN Thakur,13,0,7,2.0
SN Thakur,14,0,14,4.5
SN Thakur,15,1,7,3.5555555555555554
SN Thakur,16,0,12,3.5384615384615383
SN Thakur,17,0,8,3.3333333333333335
SN Thakur,18,0,15,4.181818181818182
SN Thakur,19,0,13,2.875
SO Hetmyer,0,1,1,1.0
SO Hetmyer,1,1,1,1.0
SO Hetmyer,2,1,7,2.5
SO Hetmyer,3,0,9,3.75
SO Hetmyer,4,5,8,6.333333333333333
SO Hetmyer,5,1,9,4.0
SO Hetmyer,6,0,5,2.3333333333333335
SO Hetmyer,7,0,19,4.6
SO Hetmyer,8,0,8,4.2
SO Hetmyer,9,1,8,2.5
SO Hetmyer,10,0,13,2.8
SO Hetmyer,11,0,12,3.235294117647059
SO Hetmyer,12,0,14,3.857142857142857
SO Hetmyer,13,0,14,3.0416666666666665
SO Hetmyer,14,0,15,4.142857142857143
SO Hetmyer,15,0,15,3.230769230769231
SO Hetmyer,16,0,21,4.2894736842105265
SO Hetmyer,17,0,20,6.857142857142857
SO Hetmyer,18,0,17,5.575757575757576
SO Hetmyer,19,0,16,6.038461538461538
SP Fleming,0,0,5,1.4285714285714286
SP Fleming,1,1,8,3.875
SP Fleming,2,0,8,2.6666666666666665
SP Fleming,3,1,13,4.714285714285714
SP Fleming,4,1,5,2.8
SP Fleming,5,1,8,3.2
SP Fleming,6,2,8,6.25
SP Fleming,7,2,10,5.25
SP Fleming,8,2,6,4.0
SP Fleming,9,0,2,1.0
SP Fleming,10,1,1,1.0
SP Fleming,11,2,2,2.0
SP Fleming,12,13,13,13.0
SP Fleming,13,0,0,0.0
SP Goswami,0,0,6,2.0
SP Goswami,1,0,8,2.6666666666666665
SP Goswami,2,1,14,4.0
SP Goswami,3,0,12,3.6666666666666665
SP Goswami,4,1,8,4.6
SP Goswami,5,0,6,2.625
SP Goswami,6,0,7,2.4285714285714284
SP Goswami,7,0,18,5.2
SP Goswami,8,1,3,1.8
SP Goswami,9,1,6,2.6666666666666665
SP Goswami,10,2,2,2.0
SP Goswami,11,0,6,2.75
SP Goswami,12,1,4,2.5
SP Goswami,13,1,10,4.333333333333333
SP Goswami,14,2,5,3.0
SP Goswami,15,0,9,5.0
SP Goswami,16,0,1,0.5
SP Goswami,17,1,1,1.0
SP Goswami,18,0,1,0.5
SP Goswami,19,3,5,4.0
SP Jackson,1,1,1,1.0
SP Jackson,2,5,5,5.0
SP Jackson,3,4,4,4.0
SP Jackson,8,0,0,0.0
SP Jackson,10,1,1,1.0
SP Jackson,11,0,0,0.0
SP Jackson,12,1,6,3.5
SP Jackson,13,6,6,6.0
SP Jackson,14,1,1,1.0
SP Jackson,15,2,11,5.0
SP Jackson,16,1,2,1.6666666666666667
SP Jackson,17,0,2,1.25
SP Jackson,18,1,4,2.3333333333333335
SP Jackson,19,2,2,2.0
SP Narine,0,0,21,3.558139534883721
SP Narine,1,0,24,4.8979591836734695
SP Narine,2,0,19,5.46875
SP Narine,3,0,26,6.620689655172414
SP Narine,4,0,24,5.875
SP Narine,5,0,18,6.1875
SP Narine,6,0,9,2.9375
SP Narine,7,0,13,5.928571428571429
SP Narine,8,0,12,4.125
SP Narine,9,1,13,6.181818181818182
SP Narine,10,0,18,5.333333333333333
SP Narine,11,0,19,8.333333333333334
SP Narine,12,0,2,1.2
SP Narine,13,1,11,5.4
SP Narine,14,0,13,3.2857142857142856
SP Narine,15,0,21,7.0
SP Narine,16,0,7,2.5555555555555554
SP Narine,17,0,7,2.5555555555555554
SP Narine,18,0,8,1.75
SP Narine,19,0,5,1.368421052631579
SPD Smith,0,0,8,3.4615384615384617
SPD Smith,1,0,7,1.6666666666666667
SPD Smith,2,0,13,3.0
SPD Smith,3,0,14,5.3
SPD Smith,4,0,11,3.0
SPD Smith,5,0,14,3.1621621621621623
SPD Smith,6,0,9,3.341463414634146
SPD Smith,7,0,9,3.022222222222222
SPD Smith,8,0,11,2.8043478260869565
SPD Smith,9,0,15,3.4285714285714284
SPD Smith,10,0,9,3.142857142857143
